"raw_name","clean_name","query_name","name_category","n_distinct_groups","group_conflict","taxa_group","usageKey","scientificName","canonicalName","rank","code","status","type","formattedName","matchType","confidence","timeTaken","domain","kingdom","phylum","subphylum","infraphylum","parvphylum","megaclass","class","domainKey","kingdomKey","phylumKey","subphylumKey","infraphylumKey","parvphylumKey","megaclassKey","classKey","value","verbatim_name","verbatim_kingdom","verbatim_phylum","verbatim_class","verbatim_checklistKey","is_alternative","authorship","genericName","specificEpithet","order","family","subfamily","genus","species","orderKey","familyKey","subfamilyKey","genusKey","speciesKey","infraspecificEpithet","subspecies","subspeciesKey","acceptedUsageKey","acceptedScientificName","note","superorder","superorderKey","form","formKey","suborder","infraorder","suborderKey","infraorderKey","subclass","infraclass","subclassKey","infraclassKey","infragenericEpithet","tribe","subgenus","tribeKey","subgenusKey","superfamily","superfamilyKey","series_zoology","supertribe","subtribe","series_zoologyKey","supertribeKey","subtribeKey","is_synonym","final_usageKey","coarsest_rank","match_status"
"Melozone crissalis crissalis","Melozone crissalis crissalis","Melozone crissalis crissalis","full_name",1,FALSE,"bird","5JMPP","Melozone crissalis crissalis (Vigors, 1839)","Melozone crissalis crissalis","SUBSPECIES","ZOOLOGICAL","ACCEPTED","SCIENTIFIC","<i>Melozone</i> <i>crissalis</i> <i>crissalis</i> (Vigors, 1839)","EXACT",100,17,"Eukaryota","Animalia","Chordata","Vertebrata","Gnathostomata","Osteichthyes","Tetrapoda","Aves","CS5HF","N","CH2","8V4V3","8V4V5","8VVWB","9CK8W","V2",FALSE,"Melozone crissalis crissalis",NA,NA,"Aves","7ddf754f-d193-4cc9-b351-99906754a03b",FALSE,"(Vigors, 1839)","Melozone","crissalis","Passeriformes","Passerellidae",NA,"Melozone","Melozone crissalis","3RL","9G6YK",NA,"5NWH","6QXXL","crissalis","Melozone crissalis crissalis","5JMPP",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"5JMPP","class","matched"
"Melozone crissalis petulans","Melozone crissalis petulans","Melozone crissalis petulans","full_name",1,FALSE,"bird","5JMPR","Melozone crissalis petulans (Grinnell & Swarth, 1926)","Melozone crissalis petulans","SUBSPECIES","ZOOLOGICAL","ACCEPTED","SCIENTIFIC","<i>Melozone</i> <i>crissalis</i> <i>petulans</i> (Grinnell & Swarth, 1926)","EXACT",100,14,"Eukaryota","Animalia","Chordata","Vertebrata","Gnathostomata","Osteichthyes","Tetrapoda","Aves","CS5HF","N","CH2","8V4V3","8V4V5","8VVWB","9CK8W","V2",FALSE,"Melozone crissalis petulans",NA,NA,"Aves","7ddf754f-d193-4cc9-b351-99906754a03b",FALSE,"(Grinnell & Swarth, 1926)","Melozone","crissalis","Passeriformes","Passerellidae",NA,"Melozone","Melozone crissalis","3RL","9G6YK",NA,"5NWH","6QXXL","petulans","Melozone crissalis petulans","5JMPR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"5JMPR","class","matched"
"Melozone crissalis senicula","Melozone crissalis senicula","Melozone crissalis senicula","full_name",1,FALSE,"bird","5JMPS","Melozone crissalis senicula (Anthony, 1895)","Melozone crissalis senicula","SUBSPECIES","ZOOLOGICAL","ACCEPTED","SCIENTIFIC","<i>Melozone</i> <i>crissalis</i> <i>senicula</i> (Anthony, 1895)","EXACT",100,12,"Eukaryota","Animalia","Chordata","Vertebrata","Gnathostomata","Osteichthyes","Tetrapoda","Aves","CS5HF","N","CH2","8V4V3","8V4V5","8VVWB","9CK8W","V2",FALSE,"Melozone crissalis senicula",NA,NA,"Aves","7ddf754f-d193-4cc9-b351-99906754a03b",FALSE,"(Anthony, 1895)","Melozone","crissalis","Passeriformes","Passerellidae",NA,"Melozone","Melozone crissalis","3RL","9G6YK",NA,"5NWH","6QXXL","senicula","Melozone crissalis senicula","5JMPS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"5JMPS","class","matched"
"Melozone fusca","Melozone fusca","Melozone fusca","full_name",1,FALSE,"bird","6QY9L","Melozone fusca (Swainson, 1827)","Melozone fusca","SPECIES","ZOOLOGICAL","ACCEPTED","SCIENTIFIC","<i>Melozone</i> <i>fusca</i> (Swainson, 1827)","EXACT",100,7,"Eukaryota","Animalia","Chordata","Vertebrata","Gnathostomata","Osteichthyes","Tetrapoda","Aves","CS5HF","N","CH2","8V4V3","8V4V5","8VVWB","9CK8W","V2",FALSE,"Melozone fusca",NA,NA,"Aves","7ddf754f-d193-4cc9-b351-99906754a03b",FALSE,"(Swainson, 1827)","Melozone","fusca","Passeriformes","Passerellidae",NA,"Melozone","Melozone fusca","3RL","9G6YK",NA,"5NWH","6QY9L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"6QY9L","class","matched"
"Melozone fusca fusca","Melozone fusca fusca","Melozone fusca fusca","full_name",1,FALSE,"bird","7KC48","Melozone fusca fusca (Swainson, 1827)","Melozone fusca fusca","SUBSPECIES","ZOOLOGICAL","ACCEPTED","SCIENTIFIC","<i>Melozone</i> <i>fusca</i> <i>fusca</i> (Swainson, 1827)","EXACT",100,4,"Eukaryota","Animalia","Chordata","Vertebrata","Gnathostomata","Osteichthyes","Tetrapoda","Aves","CS5HF","N","CH2","8V4V3","8V4V5","8VVWB","9CK8W","V2",FALSE,"Melozone fusca fusca",NA,NA,"Aves","7ddf754f-d193-4cc9-b351-99906754a03b",FALSE,"(Swainson, 1827)","Melozone","fusca","Passeriformes","Passerellidae",NA,"Melozone","Melozone fusca","3RL","9G6YK",NA,"5NWH","6QY9L","fusca","Melozone fusca fusca","7KC48",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"7KC48","class","matched"
"Melozone fusca mesoleuca","Melozone fusca mesoleuca","Melozone fusca mesoleuca","full_name",1,FALSE,"bird","5JMPY","Melozone fusca mesoleuca (S. F. Baird, 1854)","Melozone fusca mesoleuca","SUBSPECIES","ZOOLOGICAL","ACCEPTED","SCIENTIFIC","<i>Melozone</i> <i>fusca</i> <i>mesoleuca</i> (S. F. Baird, 1854)","EXACT",100,10,"Eukaryota","Animalia","Chordata","Vertebrata","Gnathostomata","Osteichthyes","Tetrapoda","Aves","CS5HF","N","CH2","8V4V3","8V4V5","8VVWB","9CK8W","V2",FALSE,"Melozone fusca mesoleuca",NA,NA,"Aves","7ddf754f-d193-4cc9-b351-99906754a03b",FALSE,"(S. F. Baird, 1854)","Melozone","fusca","Passeriformes","Passerellidae",NA,"Melozone","Melozone fusca","3RL","9G6YK",NA,"5NWH","6QY9L","mesoleuca","Melozone fusca mesoleuca","5JMPY",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"5JMPY","class","matched"
"Melozone kieneri","Melozone kieneri","Melozone kieneri","full_name",1,FALSE,"bird","6R9XL","Melozone kieneri (Bonaparte, 1850)","Melozone kieneri","SPECIES","ZOOLOGICAL","ACCEPTED","SCIENTIFIC","<i>Melozone</i> <i>kieneri</i> (Bonaparte, 1850)","EXACT",100,7,"Eukaryota","Animalia","Chordata","Vertebrata","Gnathostomata","Osteichthyes","Tetrapoda","Aves","CS5HF","N","CH2","8V4V3","8V4V5","8VVWB","9CK8W","V2",FALSE,"Melozone kieneri",NA,NA,"Aves","7ddf754f-d193-4cc9-b351-99906754a03b",FALSE,"(Bonaparte, 1850)","Melozone","kieneri","Passeriformes","Passerellidae",NA,"Melozone","Melozone kieneri","3RL","9G6YK",NA,"5NWH","6R9XL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"6R9XL","class","matched"
"Melozone leucotis","Melozone leucotis","Melozone leucotis","full_name",1,FALSE,"bird","72XXL","Melozone leucotis Cabanis, 1861","Melozone leucotis","SPECIES","ZOOLOGICAL","ACCEPTED","SCIENTIFIC","<i>Melozone</i> <i>leucotis</i> Cabanis, 1861","EXACT",100,9,"Eukaryota","Animalia","Chordata","Vertebrata","Gnathostomata","Osteichthyes","Tetrapoda","Aves","CS5HF","N","CH2","8V4V3","8V4V5","8VVWB","9CK8W","V2",FALSE,"Melozone leucotis",NA,NA,"Aves","7ddf754f-d193-4cc9-b351-99906754a03b",FALSE,"Cabanis, 1861","Melozone","leucotis","Passeriformes","Passerellidae",NA,"Melozone","Melozone leucotis","3RL","9G6YK",NA,"5NWH","72XXL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"72XXL","class","matched"
"Mergellus albellus","Mergellus albellus","Mergellus albellus","full_name",1,FALSE,"bird","3ZTRF","Mergellus albellus (Linnaeus, 1758)","Mergellus albellus","SPECIES","ZOOLOGICAL","ACCEPTED","SCIENTIFIC","<i>Mergellus</i> <i>albellus</i> (Linnaeus, 1758)","EXACT",100,10,"Eukaryota","Animalia","Chordata","Vertebrata","Gnathostomata","Osteichthyes","Tetrapoda","Aves","CS5HF","N","CH2","8V4V3","8V4V5","8VVWB","9CK8W","V2",FALSE,"Mergellus albellus",NA,NA,"Aves","7ddf754f-d193-4cc9-b351-99906754a03b",FALSE,"(Linnaeus, 1758)","Mergellus","albellus","Anseriformes","Anatidae",NA,"Mergellus","Mergellus albellus","PQ","9H6K5",NA,"5P8N","3ZTRF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"3ZTRF","class","matched"
"Mergus merganser","Mergus merganser","Mergus merganser","full_name",1,FALSE,"bird","3ZTRN","Mergus merganser Linnaeus, 1758","Mergus merganser","SPECIES","ZOOLOGICAL","ACCEPTED","SCIENTIFIC","<i>Mergus</i> <i>merganser</i> Linnaeus, 1758","EXACT",100,4,"Eukaryota","Animalia","Chordata","Vertebrata","Gnathostomata","Osteichthyes","Tetrapoda","Aves","CS5HF","N","CH2","8V4V3","8V4V5","8VVWB","9CK8W","V2",FALSE,"Mergus merganser",NA,NA,"Aves","7ddf754f-d193-4cc9-b351-99906754a03b",FALSE,"Linnaeus, 1758","Mergus","merganser","Anseriformes","Anatidae",NA,"Mergus","Mergus merganser","PQ","9H6K5",NA,"5P8Q","3ZTRN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"3ZTRN","class","matched"
"Mergus serrator","Mergus serrator","Mergus serrator","full_name",1,FALSE,"bird","3ZTRQ","Mergus serrator Linnaeus, 1758","Mergus serrator","SPECIES","ZOOLOGICAL","ACCEPTED","SCIENTIFIC","<i>Mergus</i> <i>serrator</i> Linnaeus, 1758","EXACT",100,8,"Eukaryota","Animalia","Chordata","Vertebrata","Gnathostomata","Osteichthyes","Tetrapoda","Aves","CS5HF","N","CH2","8V4V3","8V4V5","8VVWB","9CK8W","V2",FALSE,"Mergus serrator",NA,NA,"Aves","7ddf754f-d193-4cc9-b351-99906754a03b",FALSE,"Linnaeus, 1758","Mergus","serrator","Anseriformes","Anatidae",NA,"Mergus","Mergus serrator","PQ","9H6K5",NA,"5P8Q","3ZTRQ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"3ZTRQ","class","matched"
"Mergus sp.","Mergus sp.","Mergus","higher_rank_expected",1,FALSE,"bird","5P8Q","Mergus Linnaeus, 1758","Mergus","GENUS","ZOOLOGICAL","ACCEPTED","SCIENTIFIC","<i>Mergus</i> Linnaeus, 1758","EXACT",98,42,"Eukaryota","Animalia","Chordata","Vertebrata","Gnathostomata","Osteichthyes","Tetrapoda","Aves","CS5HF","N","CH2","8V4V3","8V4V5","8VVWB","9CK8W","V2",FALSE,"Mergus",NA,NA,"Aves","7ddf754f-d193-4cc9-b351-99906754a03b",FALSE,"Linnaeus, 1758",NA,NA,"Anseriformes","Anatidae",NA,"Mergus",NA,"PQ","9H6K5",NA,"5P8Q",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"5P8Q","class","matched"
"Merops boehmi","Merops boehmi","Merops boehmi","full_name",1,FALSE,"bird","3ZW56","Merops boehmi Reichenow, 1882","Merops boehmi","SPECIES","ZOOLOGICAL","ACCEPTED","SCIENTIFIC","<i>Merops</i> <i>boehmi</i> Reichenow, 1882","EXACT",100,7,"Eukaryota","Animalia","Chordata","Vertebrata","Gnathostomata","Osteichthyes","Tetrapoda","Aves","CS5HF","N","CH2","8V4V3","8V4V5","8VVWB","9CK8W","V2",FALSE,"Merops boehmi",NA,NA,"Aves","7ddf754f-d193-4cc9-b351-99906754a03b",FALSE,"Reichenow, 1882","Merops","boehmi","Coraciiformes","Meropidae",NA,"Merops","Merops boehmi","ZL","CLY",NA,"62Z7C","3ZW56",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"3ZW56","class","matched"
"Merops bullockoides","Merops bullockoides","Merops bullockoides","full_name",1,FALSE,"bird","3ZW58","Merops bullockoides A. Smith, 1834","Merops bullockoides","SPECIES","ZOOLOGICAL","ACCEPTED","SCIENTIFIC","<i>Merops</i> <i>bullockoides</i> A. Smith, 1834","EXACT",100,14,"Eukaryota","Animalia","Chordata","Vertebrata","Gnathostomata","Osteichthyes","Tetrapoda","Aves","CS5HF","N","CH2","8V4V3","8V4V5","8VVWB","9CK8W","V2",FALSE,"Merops bullockoides",NA,NA,"Aves","7ddf754f-d193-4cc9-b351-99906754a03b",FALSE,"A. Smith, 1834","Merops","bullockoides","Coraciiformes","Meropidae",NA,"Merops","Merops bullockoides","ZL","CLY",NA,"62Z7C","3ZW58",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"3ZW58","class","matched"
"Merops hirundineus","Merops hirundineus","Merops hirundineus","full_name",1,FALSE,"bird","3ZW5B","Merops hirundineus A. A. H. Lichtenstein, 1793","Merops hirundineus","SPECIES","ZOOLOGICAL","ACCEPTED","SCIENTIFIC","<i>Merops</i> <i>hirundineus</i> A. A. H. Lichtenstein, 1793","EXACT",100,5,"Eukaryota","Animalia","Chordata","Vertebrata","Gnathostomata","Osteichthyes","Tetrapoda","Aves","CS5HF","N","CH2","8V4V3","8V4V5","8VVWB","9CK8W","V2",FALSE,"Merops hirundineus",NA,NA,"Aves","7ddf754f-d193-4cc9-b351-99906754a03b",FALSE,"A. A. H. Lichtenstein, 1793","Merops","hirundineus","Coraciiformes","Meropidae",NA,"Merops","Merops hirundineus","ZL","CLY",NA,"62Z7C","3ZW5B",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"3ZW5B","class","matched"
"Merops nubicoides","Merops nubicoides","Merops nubicoides","full_name",1,FALSE,"bird","3ZW5F","Merops nubicoides Des Murs & Pucheran, 1846","Merops nubicoides","SPECIES","ZOOLOGICAL","ACCEPTED","SCIENTIFIC","<i>Merops</i> <i>nubicoides</i> Des Murs & Pucheran, 1846","EXACT",100,9,"Eukaryota","Animalia","Chordata","Vertebrata","Gnathostomata","Osteichthyes","Tetrapoda","Aves","CS5HF","N","CH2","8V4V3","8V4V5","8VVWB","9CK8W","V2",FALSE,"Merops nubicoides",NA,NA,"Aves","7ddf754f-d193-4cc9-b351-99906754a03b",FALSE,"Des Murs & Pucheran, 1846","Merops","nubicoides","Coraciiformes","Meropidae",NA,"Merops","Merops nubicoides","ZL","CLY",NA,"62Z7C","3ZW5F",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"3ZW5F","class","matched"
"Merops nubicus","Merops nubicus","Merops nubicus","full_name",1,FALSE,"bird","3ZW5G","Merops nubicus J. F. Gmelin, 1788","Merops nubicus","SPECIES","ZOOLOGICAL","ACCEPTED","SCIENTIFIC","<i>Merops</i> <i>nubicus</i> J. F. Gmelin, 1788","EXACT",100,8,"Eukaryota","Animalia","Chordata","Vertebrata","Gnathostomata","Osteichthyes","Tetrapoda","Aves","CS5HF","N","CH2","8V4V3","8V4V5","8VVWB","9CK8W","V2",FALSE,"Merops nubicus",NA,NA,"Aves","7ddf754f-d193-4cc9-b351-99906754a03b",FALSE,"J. F. Gmelin, 1788","Merops","nubicus","Coraciiformes","Meropidae",NA,"Merops","Merops nubicus","ZL","CLY",NA,"62Z7C","3ZW5G",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"3ZW5G","class","matched"
"Merops oreobates","Merops oreobates","Merops oreobates","full_name",1,FALSE,"bird","3ZW5H","Merops oreobates (Sharpe, 1892)","Merops oreobates","SPECIES","ZOOLOGICAL","ACCEPTED","SCIENTIFIC","<i>Merops</i> <i>oreobates</i> (Sharpe, 1892)","EXACT",100,8,"Eukaryota","Animalia","Chordata","Vertebrata","Gnathostomata","Osteichthyes","Tetrapoda","Aves","CS5HF","N","CH2","8V4V3","8V4V5","8VVWB","9CK8W","V2",FALSE,"Merops oreobates",NA,NA,"Aves","7ddf754f-d193-4cc9-b351-99906754a03b",FALSE,"(Sharpe, 1892)","Merops","oreobates","Coraciiformes","Meropidae",NA,"Merops","Merops oreobates","ZL","CLY",NA,"62Z7C","3ZW5H",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"3ZW5H","class","matched"
"Merops orientalis","Merops orientalis","Merops orientalis","full_name",1,FALSE,"bird","3ZW5J","Merops orientalis Latham, 1801","Merops orientalis","SPECIES","ZOOLOGICAL","ACCEPTED","SCIENTIFIC","<i>Merops</i> <i>orientalis</i> Latham, 1801","EXACT",100,4,"Eukaryota","Animalia","Chordata","Vertebrata","Gnathostomata","Osteichthyes","Tetrapoda","Aves","CS5HF","N","CH2","8V4V3","8V4V5","8VVWB","9CK8W","V2",FALSE,"Merops orientalis",NA,NA,"Aves","7ddf754f-d193-4cc9-b351-99906754a03b",FALSE,"Latham, 1801","Merops","orientalis","Coraciiformes","Meropidae",NA,"Merops","Merops orientalis","ZL","CLY",NA,"62Z7C","3ZW5J",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"3ZW5J","class","matched"
"Merops ornatus","Merops ornatus","Merops ornatus","full_name",1,FALSE,"bird","3ZW5K","Merops ornatus Latham, 1801","Merops ornatus","SPECIES","ZOOLOGICAL","ACCEPTED","SCIENTIFIC","<i>Merops</i> <i>ornatus</i> Latham, 1801","EXACT",100,8,"Eukaryota","Animalia","Chordata","Vertebrata","Gnathostomata","Osteichthyes","Tetrapoda","Aves","CS5HF","N","CH2","8V4V3","8V4V5","8VVWB","9CK8W","V2",FALSE,"Merops ornatus",NA,NA,"Aves","7ddf754f-d193-4cc9-b351-99906754a03b",FALSE,"Latham, 1801","Merops","ornatus","Coraciiformes","Meropidae",NA,"Merops","Merops ornatus","ZL","CLY",NA,"62Z7C","3ZW5K",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"3ZW5K","class","matched"
"Merops pusillus","Merops pusillus","Merops pusillus","full_name",1,FALSE,"bird","3ZW5N","Merops pusillus P. L. S. Müller, 1776","Merops pusillus","SPECIES","ZOOLOGICAL","ACCEPTED","SCIENTIFIC","<i>Merops</i> <i>pusillus</i> P. L. S. Müller, 1776","EXACT",100,8,"Eukaryota","Animalia","Chordata","Vertebrata","Gnathostomata","Osteichthyes","Tetrapoda","Aves","CS5HF","N","CH2","8V4V3","8V4V5","8VVWB","9CK8W","V2",FALSE,"Merops pusillus",NA,NA,"Aves","7ddf754f-d193-4cc9-b351-99906754a03b",FALSE,"P. L. S. Müller, 1776","Merops","pusillus","Coraciiformes","Meropidae",NA,"Merops","Merops pusillus","ZL","CLY",NA,"62Z7C","3ZW5N",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"3ZW5N","class","matched"
"Merops sp.","Merops sp.","Merops","higher_rank_expected",1,FALSE,"bird","62Z7C","Merops Linnaeus, 1758","Merops","GENUS","ZOOLOGICAL","ACCEPTED","SCIENTIFIC","<i>Merops</i> Linnaeus, 1758","EXACT",98,31,"Eukaryota","Animalia","Chordata","Vertebrata","Gnathostomata","Osteichthyes","Tetrapoda","Aves","CS5HF","N","CH2","8V4V3","8V4V5","8VVWB","9CK8W","V2",FALSE,"Merops",NA,NA,"Aves","7ddf754f-d193-4cc9-b351-99906754a03b",FALSE,"Linnaeus, 1758",NA,NA,"Coraciiformes","Meropidae",NA,"Merops",NA,"ZL","CLY",NA,"62Z7C",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"62Z7C","class","matched"
"Merops superciliosus","Merops superciliosus","Merops superciliosus","full_name",1,FALSE,"bird","3ZW5Q","Merops superciliosus Linnaeus, 1766","Merops superciliosus","SPECIES","ZOOLOGICAL","ACCEPTED","SCIENTIFIC","<i>Merops</i> <i>superciliosus</i> Linnaeus, 1766","EXACT",100,5,"Eukaryota","Animalia","Chordata","Vertebrata","Gnathostomata","Osteichthyes","Tetrapoda","Aves","CS5HF","N","CH2","8V4V3","8V4V5","8VVWB","9CK8W","V2",FALSE,"Merops superciliosus",NA,NA,"Aves","7ddf754f-d193-4cc9-b351-99906754a03b",FALSE,"Linnaeus, 1766","Merops","superciliosus","Coraciiformes","Meropidae",NA,"Merops","Merops superciliosus","ZL","CLY",NA,"62Z7C","3ZW5Q",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"3ZW5Q","class","matched"
"Metallura odomae","Metallura odomae","Metallura odomae","full_name",1,FALSE,"bird","42B2M","Metallura odomae G. R. Graves, 1980","Metallura odomae","SPECIES","ZOOLOGICAL","ACCEPTED","SCIENTIFIC","<i>Metallura</i> <i>odomae</i> G. R. Graves, 1980","EXACT",100,3,"Eukaryota","Animalia","Chordata","Vertebrata","Gnathostomata","Osteichthyes","Tetrapoda","Aves","CS5HF","N","CH2","8V4V3","8V4V5","8VVWB","9CK8W","V2",FALSE,"Metallura odomae",NA,NA,"Aves","7ddf754f-d193-4cc9-b351-99906754a03b",FALSE,"G. R. Graves, 1980","Metallura","odomae","Apodiformes","Trochilidae","Trochilinae","Metallura","Metallura odomae","Q9","HHZ","KGD","62ZT6","42B2M",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"42B2M","class","matched"
"Metriopelia melanoptera","Metriopelia melanoptera","Metriopelia melanoptera","full_name",1,FALSE,"bird","73F6Z","Metriopelia melanoptera (Molina, 1782)","Metriopelia melanoptera","SPECIES","ZOOLOGICAL","ACCEPTED","SCIENTIFIC","<i>Metriopelia</i> <i>melanoptera</i> (Molina, 1782)","EXACT",100,9,"Eukaryota","Animalia","Chordata","Vertebrata","Gnathostomata","Osteichthyes","Tetrapoda","Aves","CS5HF","N","CH2","8V4V3","8V4V5","8VVWB","9CK8W","V2",FALSE,"Metriopelia melanoptera",NA,NA,"Aves","7ddf754f-d193-4cc9-b351-99906754a03b",FALSE,"(Molina, 1782)","Metriopelia","melanoptera","Columbiformes","Columbidae","Claravinae","Metriopelia","Metriopelia melanoptera","Z8","8GD","V9R3Z","5R29","73F6Z",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"73F6Z","class","matched"
"Metriopelia melanoptera melanoptera","Metriopelia melanoptera melanoptera","Metriopelia melanoptera melanoptera","full_name",1,FALSE,"bird","5JNSD","Metriopelia melanoptera melanoptera (Molina, 1782)","Metriopelia melanoptera melanoptera","SUBSPECIES","ZOOLOGICAL","ACCEPTED","SCIENTIFIC","<i>Metriopelia</i> <i>melanoptera</i> <i>melanoptera</i> (Molina, 1782)","EXACT",100,15,"Eukaryota","Animalia","Chordata","Vertebrata","Gnathostomata","Osteichthyes","Tetrapoda","Aves","CS5HF","N","CH2","8V4V3","8V4V5","8VVWB","9CK8W","V2",FALSE,"Metriopelia melanoptera melanoptera",NA,NA,"Aves","7ddf754f-d193-4cc9-b351-99906754a03b",FALSE,"(Molina, 1782)","Metriopelia","melanoptera","Columbiformes","Columbidae","Claravinae","Metriopelia","Metriopelia melanoptera","Z8","8GD","V9R3Z","5R29","73F6Z","melanoptera","Metriopelia melanoptera melanoptera","5JNSD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"5JNSD","class","matched"
